x1,x2,y
-0.7516429234943837,-1.0691321505855924,0
-0.6761557309496538,-0.23848507179598732,0
-1.117076687361668,-1.1170684784745903,0
-0.21039359224630427,-0.6162826354235456,0
-1.234737192967476,-0.7287199782070177,0
-1.2317088464062311,-1.2328648767851285,0
-0.8790188642169829,-1.956640122328899,0
-1.8624589162565164,-1.2811437646204864,0
-1.5064155601672118,-0.842876333702363,0
-1.4540120377606054,-1.7061518506676459,0
-0.267175615539223,-1.112888150243268,0
-0.9662358976560381,-1.7123740931067284,0
-1.2721913622625913,-0.944538705145067,0
-1.5754967887111513,-0.812150990827164,0
-1.3003193449594024,-1.1458468748966384,0
-1.3008533061146985,-0.07386090774553111,0
-1.006748612368967,-1.5288554644779502,0
-0.5887275439484054,-1.6104218249855111,0
-0.8955682024976223,-1.979835061939888,0
-1.6640930244492154,-0.9015693820654382,0
-0.6307667100022948,-0.9143158594050147,0
-1.0578241411941203,-1.1505518477946444,0
-1.7392609951837137,-1.3599221041973544,0
-1.2303193854798937,-0.47143888689054214,0
-0.8281908552157693,-1.881520077681367,0
-0.8379580153026025,-1.1925411402081583,0
-1.3384610001529793,-0.6941618555795661,0
-0.4845002387520245,-0.5343599404419007,0
-1.4196087616113193,-1.1546061879256073,0
-0.8343682842982181,-0.5122274364388204,0
-1.239587118922645,-1.0928294883319085,0
-1.553167487003014,-1.5981033120403354,0
-0.593737088802901,-0.32187998571458853,0
-1.036005060790167,-0.4982335510539879,0
-0.819181987476183,-1.3225598773025622,0
-0.819302197245793,-0.2309817167670154,0
-1.0179130195549757,-0.2176781720929969,0
-2.3098725520448724,-0.589048747812388,0
-0.9564764658809144,-1.1495036752329337,0
-0.9541196117322488,-1.9937844573004464,0
-1.109835943918756,-0.8214437142441268,0
-0.26105297762924196,-1.2591351091368237,0
-1.4042468014465939,-1.2508785217922682,0
-0.5422989411489629,-0.8356244451701578,0
-1.2648801018835194,-0.7433662834433219,0
-0.9514612253259798,-0.5156775047335553,0
-1.3510265469386762,-1.1638310732988841,0
-1.1960540765660788,-1.7317574740660593,0
-0.851939861467712,-0.8694723639100553,0
-0.9974432716787696,-1.1172935666875734,0
-1.7076853710252071,-1.2103226613826794,0
-1.1713572582633847,-1.4011386346108095,0
-1.0806428558330046,-0.7979745715927308,0
-0.0569070493947349,-0.9127110935840805,0
-0.8712248046386178,-1.0372229578830836,0
-1.9593856076495206,-1.0132569377246083,0
