x,y
-0.50183952461055,0.5411739546143086
1.8028572256396647,1.6899021964902539
0.9279757672456204,-0.24329054226291486
0.3946339367881464,-0.5369756891339902
-1.375925438230254,-0.19602990245073448
-1.3760219186551894,0.2208927307320018
-1.7676655513272022,-1.3900649818698718
1.4647045830997407,0.6558920042168773
0.4044600469728352,-0.01754561991189918
0.832290311184182,-0.6847762770674525
-1.9176620228167902,-2.1223099933637948
1.8796394086479773,1.846946959139987
1.329770563201687,-0.18842268789303246
-1.1506435572868954,0.7602735795414672
-1.2727001311715975,-0.2363661274590465
-1.2663819605862647,0.07110634418767489
-0.7830310281618491,0.5445512589094631
0.09902572652895136,-0.08444602058266949
-0.27221992543153695,0.12711403380393926
-0.8350834392078323,0.7307597088392381
0.4474115788895179,-0.7229169268391218
-1.4420245573918327,-0.09998732905375965
-0.8314214058591274,0.5801452688009701
-0.5345526268252332,0.6125110030534857
-0.17572006313185629,0.3864916248678656
1.1407038455720544,-0.7359515492593225
-1.201304871366561,-0.12575096795750268
0.05693775365444642,0.3264575863886996
0.36965827544816987,-0.2447076802004668
-1.814198349120009,-1.3958973211328147
0.43017940760575346,0.07496946451401881
-1.3179035052508339,0.2080925961478015
-1.739793628058882,-0.5394921103424586
1.795542149013333,1.1191018508959523
1.8625281322982374,1.9862615751476906
1.2335893924658445,0.2316157416789929
-0.7815449233065173,0.46816698736757834
-1.6093115439744645,-0.1831819949220419
0.7369321060486276,-0.34321685641184907
-0.2393900250415948,0.6431200603061802
-1.5118470606208847,-0.5054304324350145
-0.01929235955491926,0.22510420729324535
-1.8624459155391264,-1.0501642710039687
1.6372816083151283,0.02961963484775143
-0.9648800735999323,0.16075395417547755
0.6500891374159279,-1.1244897921594177
-0.7531556956423562,0.4587223081810269
0.08027208471124325,0.1352492129344554
0.1868411173731186,0.2671272728846701
-1.2605821778978918,0.28123557289933754
1.8783385110582342,1.9237813852845003
1.1005312934444582,-0.8480969674822543
1.7579957662567565,0.4475756310022838
1.5793094017105953,0.3735974044158458
0.39159991524434057,-0.24635426041053593
1.6874969400924673,0.7053915260932901
-1.646029991792322,-1.2040915943047488
-1.2160685503234192,0.29015763837763914
-1.8190908443578477,-1.5820190312139428
-0.6986786769469426,0.7290497820040557
-0.44529084124207197,0.5111233053404743
-0.9146038729044164,0.2501067554305517
1.3149500366077174,-0.3322742663052859
-0.5729866932256429,0.16116293150664357
-0.876261961250477,0.5210459197231805
0.17078433263299386,0.11824902144857805
-1.4363031001009494,-0.3409373719595594
1.2087879230161587,-0.17445270564715237
-1.7017974252809167,-0.9215799401080773
1.9475477464020692,1.5080584447137053
1.0889790771866297,-0.4753914191635463
-1.2051372738633104,0.01942049295340964
-1.9779115315055904,-2.0571107619666384
1.2618457138193366,-0.6166192569763032
0.8274293753904685,0.045233528148752145
0.9160286721639492,-0.5211258711160712
1.085081386743783,-0.6562107500968765
-1.7038213930636386,-0.7050876383135698
-0.5661370858229096,0.4417120325606946
-1.5365237618994811,-0.3435606421122431
1.452413703502374,0.2637737024353406
0.4931925073102317,-0.20595840532342813
-0.6764079005894033,0.3625198983904452
-1.7457665988559055,-1.087266193320746
-0.7560707131373512,0.45745396766578306
-0.6992667118930118,-0.16227123516889885
0.9184247133522563,-0.9856345933856852
0.5502298854208525,-0.056875751072680836
1.5488509703053062,0.802439096850293
-0.11114029935220282,0.03574307576406005
-1.5216230162467932,-0.06694462801338444
0.85297914889198,-0.44930162065342016
1.0431401944675898,0.44806609793686647
0.24510879027798493,0.09812654520716774
1.083868719818244,-0.4855950095882111
-0.024817614542437028,-0.2618521603957078
0.09093131752797623,-0.5724892806008272
-0.2898359265658015,0.33870120348166105
-1.8983234930236192,-1.7490114533540906
-1.5684342920267822,-0.7874051217032545
-1.874283257253063,-1.6118087920940065
0.5456416450551216,-0.7888805200020105
-0.7425760756946933,1.0439832029489655
0.03428276465881108,0.23022930882899525
1.630265895704372,0.5337756722182465
-1.0028310834045002,0.942555666069279
-0.35846830785748107,0.35864729601736656
1.0222045541721947,-0.7465379460819949
-1.0848073380335101,0.9034401480326587
-1.692080360684828,-0.5685746791674453
-0.8409941883449279,0.23241484721420008
-1.3551148509839823,0.05378997933114689
1.7187906093702923,0.5573848954457403
1.2324815182576678,-0.7112451350622861
0.5336150260416939,-0.17978965754964726
1.4858423607508708,0.7271501672401006
1.2146883075964579,-0.738141907375168
-1.2537197644558566,0.4373038680708157
1.570235993959911,0.17039041873515579
0.1573689676626029,-0.30155796218072783
1.2297606206562501,-0.4775884277254506
1.584365199693973,0.1449846980405371
-0.7279861001125445,0.5496394623619419
-1.559792301889293,-0.5869426527903157
-1.0882593498322333,0.5249790460736206
-0.29156884549497475,0.26410393021522016
1.2720590636899725,-0.3145623009356627
1.4429223330253738,-0.2130913480518521
-1.9721914778752372,-2.036297977896589
0.042989210310262926,0.18366788101976766
-0.33035598740488403,0.4626044303971728
-1.111568758117079,0.13158328486469595
-1.5205385306652688,-0.20743277089244258
-0.6495393143854882,0.7379347040286531
1.7716388156500766,0.5078646011173279
-0.7071882719169791,0.693358509242661
0.07516248697346439,-0.2737373032010079
0.8120758355807114,-0.37312756139509173
-0.5454815904828241,0.2353497747422014
1.8871283308838427,0.9316780719822356
1.849789179768445,0.8266784138335224
-0.9928708166985434,0.5179140189386022
-0.011005976430458198,0.08892206036159118
-0.7964867607329214,0.2725496931595099
-0.8606380224901296,0.7334794127191508
-1.8524522105818688,-1.8244220385559198
0.4382573359195874,-0.41599334346931927
0.010716092915445952,-0.3740203375548074
-1.7940849950000426,-1.2888132752330357
-0.8854141430535543,0.5525699034378253
1.6330635438666148,0.286418202534154
-1.0417524373321103,0.3611058262275467
-1.4204205116351076,0.28939209822273854
-0.04218895888974794,-0.13091614820523648
1.9426018164424028,1.97350581962352
-1.0317789139539983,0.1436675908149479
0.6885421896235142,-0.366385333484892
1.0464784613148703,-0.04099960960907767
-1.0494498240304013,-0.26994664915721034
0.9128653944474383,-0.7715780023000679
-0.5288674691229871,0.6280267802006664
0.5292233223743179,-0.516025211972687
0.5341188430435788,-0.34658758450788596
0.1430987362990339,-0.3228291581343006
-1.6388409197823668,-0.53598125489585
1.3412099823569519,-0.18159924285343843
-0.7168797401130567,0.883006172985042
-1.253925958400583,0.34445931647883304
-1.8368994337809443,-1.1608523704960048
0.36357177275296726,-0.4631055981002536
0.7102574473691297,-0.6773890751668862
-1.9336486842885754,-1.8110723133412856
0.048372233197123915,0.07002000195622607
-1.0940168992082482,0.3130219241223203
0.5806911616377994,-0.39585352863852014
-1.3025342839800342,0.8202175814851206
0.7637509524098638,-0.27965965043102914
-0.45305861479785037,0.3087536718867648
1.746919954946938,1.2790076526585583
-1.449916223416027,-0.196554693353712
-0.635734595798966,-0.10417152753766856
-1.5461059150376437,-0.6042593960918718
1.6987744731142511,0.1911791204941281
1.509357413523924,0.10446723425272869
-0.9682334891393776,0.5199111303399315
0.6399361841367162,-0.005972195011097137
1.2688888008048633,-0.14930511690964704
0.22080324639784932,-0.28115087617531953
0.11860231342402594,0.13105352117076763
-1.0325908363981933,-0.18124656321120458
-1.6275889287764032,-0.4575054475135366
1.588863031813307,0.647927554790266
1.6016722286533218,0.009179969216354222
0.5324058290930718,-0.11382281160930952
-0.6438808358051973,0.6119588848593094
-0.6031617015493564,0.36885899601869687
0.9038227154809575,-0.344823800651319
1.5884410398103084,1.0967003011543988
1.5483456970604692,0.36219634584491645
1.1195021834304955,-0.34350828291941315
0.568126584617151,-0.6142483659727617
-1.6634401400198047,-0.8929101339965271
-1.353485143621545,0.3628462599359719
1.594216754108317,0.17483060742123763
0.4257162386383597,-0.36566917184665776
-1.9632117935334814,-1.9633914240352472
-1.5941138285358716,-0.28767237618363584
0.6540070764322232,-0.41404077274208695
-1.9797536646151253,-1.5887319324586686
-1.3567677943300054,-0.045018989225037276
0.1949351574663445,-0.2721938977806735
0.767580790770773,-0.8350881765906225
0.6078450380104021,-0.6288410639384252
-1.1029227621577609,0.5452939890822353
0.8487168853901434,-0.31594627777276396
-1.0510036500127997,0.19388017952682612
-0.6984012073629291,0.7889554140814503
0.9859656204720966,-0.10003176854178902
0.5985315961888587,-0.36729212427408076
1.3968936419767117,0.5290326580812561
0.6304515692013735,-0.7372957944629341
0.2732344133418865,-0.6364313874390677
-1.62530092868763,-1.055015138956247
-0.5291367877622659,0.9038747036243779
-0.9391905292730982,0.7212801750535217
-1.0240414264836657,0.47042995234967744
1.8920422190097823,1.5785372127489299
-0.4276091013329584,0.050868322646710484
1.5681862207084531,1.0937874407974877
0.5245545039890516,-0.4136206154051949
1.1792452141665937,-0.32648621331985156
0.010548372420768448,0.2071822015978381
0.30761553850543644,-0.1487583520571506
-0.0299292247245444,0.09708102732967165
-1.219028048807822,0.07612996208389128
0.8898084610460213,-0.39611098193953276
-0.8769105502365768,1.1043580197644247
-1.9027361342741846,-1.1379753655436557
0.5818891836286713,-0.005420805163701414
-1.2915572823718042,0.06095617453833882
1.7618343374116572,0.6757041680018491
1.8157143080103495,1.1395898297174087
1.659457560881794,0.6421665275319087
-0.5193651989782224,0.7775758156234205
-1.9381735338845303,-2.2099564278724677
1.7132742503509015,1.2600852148499417
-0.2872634067307427,0.22800851095497404
1.8666192761746783,1.2572168629728022
